,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
2343,472900,mount washington college,NH,03103-7230     ,Proprietary,78,186457,255022,165,0,328868,1459,230772,358573,NH,Southern,Manchester,NH,20561.0
2344,923600,nashua community college,NH,03063-2052     ,Public,22,39375,50422,31,0,30000,139,38604,51472,NH,Southern,Nashua,NH,15168.0
2345,257900,new england college,NH,03242-3293     ,Private/Non-Profit,229,217477,233218,304,0,588915,288,192670,305489,NH,Northern ,Henniker,NH,44222.0
2347,3182300,new hampshire institute of art,NH,03104-4858     ,Private/Non-Profit,42,20000,36696,0,0,0,118,22710,30280,NH,Central,Manchester,NH,31850.0
2350,756000,river valley community college,NH,03743-9707     ,Public,22,23661,24042,1,0,1000,86,21246,36465,NH,Southern,Claremont,NH,22233.0
2351,258600,rivier university,NH,03060-5086     ,Private/Non-Profit,202,115580,154107,73,0,81000,232,81868,109157,NH,Central,Nashua,NH,35883.0
2352,258700,saint anselm college,NH,03102-1310     ,Private/Non-Profit,663,399977,582723,265,0,406945,252,226420,249118,NH,Southern,Manchester,NH,46363.0
2353,258000,southern new hampshire university,NH,03106-1045     ,Private/Non-Profit,413,450000,597043,605,0,852543,1342,353158,516654,NH,Northern ,Manchester,NH,39369.0
2354,3043100,thomas more college of liberal arts,NH,03054-4818     ,Private/Non-Profit,0,0,0,0,0,0,18,5720,7627,NH,Central,Merrimack,NH,28568.0
2355,258900,university of new hampshire,NH,03824-2511     ,Public,2026,2188993,2946302,1916,0,2678949,2979,1409396,2608859,NH,Southern,Durham,NH,28281.0
2355,258900,university of new hampshire,NH,03824-2511     ,Public,2026,2188993,2946302,1916,0,2678949,2979,1409396,2608859,NH,Southern,Manchester,NH,19800.0
2357,529100,white mountains community college,NH,03570-3799     ,Public,32,28194,28348,22,0,20500,68,26805,44934,NH,Southern,Berlin,NH,19877.0
2361,259600,atlantic cape community college,NJ,08330-2699     ,Public,134,185540,187875,0,0,0,524,184013,167300,NJ,Metropolitan,Mays Landing,NJ,14812.0
2362,4081300,bais medrash toras chesed,NJ,08701-0000     ,Private/Non-Profit,0,0,0,0,0,0,21,5000,6667,NJ,Northern,Lakewood,NJ,14700.0
2363,473600,bergen community college,NJ,07652-1595     ,Public,219,370678,323634,0,0,0,2816,420829,402475,NJ,Northern,Paramus,NJ,12014.0
2364,750200,berkeley college,NJ,07424-3367     ,Proprietary,106,325564,408549,0,0,0,1575,382638,408100,NJ,Metropolitan,Woodland Park,NJ,33794.0
2364,750200,berkeley college,NJ,07424-3367     ,Proprietary,106,325564,408549,0,0,0,1575,382638,408100,NY,Region A,New York,NY,35093.0
2366,259700,bloomfield college,NJ,07003-3425     ,Private/Non-Profit,201,196230,143844,0,0,0,238,213053,231309,NJ,Metropolitan,Bloomfield,NJ,34827.0
2367,840400,brookdale community college,NJ,07738-1597     ,Public,98,206226,147838,0,0,0,848,230333,383351,NJ,Northern,Lincroft,NJ,10976.0
2370,686500,camden county college,NJ,08012-3240     ,Public,166,371799,279902,0,0,0,1306,454636,476339,NJ,Metropolitan,Blackwood,NJ,10234.0
2379,260000,college of saint elizabeth,NJ,07960-6989     ,Private/Non-Profit,120,89006,89006,38,0,100295,68,64799,64799,NJ,Northern,Morristown,NJ,42045.0
2380,772900,county college of morris,NJ,07869-2086     ,Public,135,156920,161740,0,0,0,438,154319,218069,NJ,Northern,Randolph,NJ,9259.0
2381,260100,cumberland county college,NJ,08362-9912     ,Public,109,90852,89292,0,0,0,319,85251,78705,NJ,Northern,Vineland,NJ,11584.0
2383,260300,drew university,NJ,07940-4063     ,Private/Non-Profit,303,255252,428495,106,0,217581,178,197604,200409,NJ,Northern,Madison,NJ,55081.0
2386,710700,essex county college,NJ,07102-1798     ,Public,206,492107,546967,0,0,0,292,250000,317460,NJ,Metropolitan,Newark,NJ,8682.0
2387,260700,fairleigh dickinson university,NJ,07666-1996     ,Private/Non-Profit,550,650296,532361,394,0,917651,462,910754,910493,NJ,Southern,Teaneck,NJ,41360.0
2387,260700,fairleigh dickinson university,NJ,07666-1996     ,Private/Non-Profit,550,650296,532361,394,0,917651,462,910754,910493,NJ,Southern,Madison,NJ,48520.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,FL,Circuit 13 (Hillsborough),Palm Springs,FL,23114.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,FL,Circuit 13 (Hillsborough),Miami,FL,15209.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,FL,Circuit 13 (Hillsborough),Pensacola,FL,15609.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,TN,Region 3,Cookeville,TN,26139.0
2389,2132300,fortis institute,NJ,07470-7041     ,Proprietary,19,36776,40015,0,0,0,284,48323,64448,TN,Region 3,Nashville,TN,27870.0
2390,260800,georgian court university,NJ,08701-2697     ,Private/Non-Profit,142,181824,163638,0,0,0,79,118475,134270,NJ,Central,Lakewood,NJ,37883.0
2396,1295400,hudson county community college,NJ,07306-4012     ,Public,116,292653,216263,0,0,0,1116,303918,379120,NJ,Metropolitan,Jersey City,NJ,12321.0
2398,642100,jfk medical center muhlenberg harold b. and dorothy a. snyder schools,NJ,07061-3399     ,Private/Non-Profit,0,0,0,0,0,0,81,25696,33500,NJ,Northern,Plainfield,NJ,24635.0
2399,2146800,joe kubert school of cartoon & graphic art (the),NJ,07801-4054     ,Proprietary,0,0,0,0,0,0,25,5749,7187,NJ,Southern,Dover,NJ,29830.0
2400,262200,kean university,NJ,07083-7131     ,Public,257,542618,501352,331,0,313032,594,447207,392250,NJ,Northern,Lodi,NJ,41084.0
2400,262200,kean university,NJ,07083-7131     ,Public,257,542618,501352,331,0,313032,594,447207,392250,NJ,Northern,Union,NJ,25340.0
2404,474000,mercer county community college,NJ,08690-0182     ,Public,90,189916,142622,0,0,0,459,176246,155092,NJ,Southern,West Windsor,NJ,8598.0
2405,4180300,mesivta keser torah,NJ,07719-2409     ,Private/Non-Profit,6,5000,4564,0,0,0,10,5000,8330,NJ,Northern,Lakewood,NJ,29890.0
2406,261500,middlesex county college,NJ,08818-3050     ,Public,101,280929,274359,0,0,0,386,277875,270098,NJ,Metropolitan,Edison,NJ,10131.0
2407,261600,monmouth university,NJ,07764-1898     ,Private/Non-Profit,942,542124,1170352,522,0,699933,346,263176,464920,NJ,Metropolitan,West Long Branch,NJ,40705.0
2408,261700,montclair state university,NJ,07043-9987     ,Public,461,549574,506476,463,0,668821,495,386040,697910,NJ,Metropolitan,Montclair,NJ,21916.0
2409,4154900,national career institute,NJ,07018-2011     ,Proprietary,13,11018,8344,0,0,0,66,10403,14632,NJ,Northern,East Orange,NJ,24741.0
2410,261300,new jersey city university,NJ,07305-1597     ,Public,319,485844,510329,66,0,149298,575,294148,305327,NJ,Metropolitan,Jersey City,NJ,18332.0
2411,262100,new jersey institute of technology,NJ,07102-1982     ,Public,304,373885,427500,348,0,288521,670,261816,384035,NJ,Northern,Newark,NJ,25331.0
2412,262400,ocean county college,NJ,08754-2001     ,Public,94,162159,162159,0,0,0,770,138419,138419,NJ,Northern,Toms River,NJ,13461.0
2415,999400,passaic county community college,NJ,07505-1179     ,Public,62,305385,344837,0,0,0,4479,335564,308018,NJ,Northern,Paterson,NJ,11244.0
2418,3666300,pillar college,NJ,07102-5511     ,Private/Non-Profit,10,16021,21361,0,0,0,139,17865,23820,NJ,Northern,Newark,NJ,23250.0
2420,262700,princeton university,NJ,08544-0001     ,Private/Non-Profit,508,1198089,971872,168,0,658367,315,1009869,1645855,NJ,Northern,Princeton,NJ,53934.0
2421,3077500,rabbi jacob joseph school,NJ,08817-4494     ,Private/Non-Profit,0,0,0,0,0,0,8,5703,7238,NJ,Northern,Edison,NJ,18200.0
2422,860900,rabbinical college of america,NJ,07960-3600     ,Private/Non-Profit,32,114971,99680,0,0,0,38,51515,107008,NJ,Metropolitan,Morristown,NJ,21000.0
2423,934400,ramapo college of new jersey,NJ,07430-1680     ,Public,131,245015,206692,102,0,138900,209,110937,206936,NJ,Metropolitan,Mahwah,NJ,27125.0
2423,934400,ramapo college of new jersey,NJ,07430-1680     ,Public,131,245015,206692,102,0,138900,209,110937,206936,NJ,Metropolitan,Ewing,NJ,27800.0
2424,773100,raritan valley community college,NJ,08876-1265     ,Public,48,85413,94811,0,0,0,114,81787,75061,NJ,Southern,Branchburg,NJ,8435.0
2426,262800,rider university,NJ,08648-3099     ,Private/Non-Profit,620,562239,1023332,857,0,577875,841,416522,556376,NJ,Northern,Lawrenceville,NJ,46919.0
2431,260900,rowan university,NJ,08028-1702     ,Public,496,754574,605259,0,0,0,2442,495496,569894,NJ,Northern,Glassboro,NJ,25481.0
2433,263800,saint peter's university,NJ,07306-5997     ,Private/Non-Profit,269,356432,356432,0,0,0,250,240275,240275,NJ,Metropolitan,Jersey City,NJ,39299.0
2434,546100,salem community college,NJ,08069-2799     ,Public,33,49439,48956,0,0,0,114,39473,36849,NJ,Northern,Carneys Point,NJ,9940.0
2435,263200,seton hall university,NJ,07079-2697     ,Private/Non-Profit,485,1142047,983208,466,0,1824029,312,451355,892583,NJ,Metropolitan,South Orange,NJ,47667.0
2436,263900,stevens institute of technology,NJ,07030-5370     ,Private/Non-Profit,600,689764,659652,965,0,941855,477,287150,579574,NJ,Metropolitan,Hoboken,NJ,57055.0
2437,2568800,sussex county community college,NJ,07860-1149     ,Public,47,64307,67257,0,0,0,117,57822,46400,NJ,Northern,Newton,NJ,12993.0
2438,1198900,talmudical academy,NJ,07710-0000     ,Private/Non-Profit,5,13325,9453,0,0,0,34,10118,19852,NJ,Southern,Adelphia,NJ,17450.0
2440,264300,union county college,NJ,07016-1598     ,Public,163,278831,332375,0,0,0,887,265487,191077,NJ,Northern,Cranford,NJ,6876.0
2442,2503900,warren county community college,NJ,07882-4343     ,Public,27,30000,42448,0,0,0,85,32000,42666,NJ,Metropolitan,Washington,NJ,10120.0
2443,262500,william paterson university of new jersey,NJ,07470-2152     ,Public,216,363659,317395,112,0,108148,373,346905,331555,NJ,Southern,Wayne,NJ,21029.0
2444,4192400,yeshiva gedolah zichron leyma,NJ,07036-3905     ,Private/Non-Profit,0,0,0,0,0,0,0,0,0,NJ,Southern,Union,NJ,17300.0
2445,4131100,yeshiva toras chaim,NJ,08701-2120     ,Private/Non-Profit,0,0,0,0,0,0,40,6002,8003,NJ,Metropolitan,Lakewood,NJ,19143.0
2448,474200,central new mexico community college,NM,87106-4096     ,Public,358,519091,697817,16,0,27472,2162,578693,761991,NM,Region 4,Albuquerque,NM,9359.0
2449,474300,clovis community college,NM,88101-8381     ,Public,29,55915,46151,0,0,0,84,49767,50000,NM,Region 1,Clovis,NM,13556.0
2450,265100,eastern new mexico university,NM,88130-6000     ,Public,468,1190822,1256017,176,0,479829,1337,477688,634278,NM,Region 3 (Bernalillo),Portales,NM,14405.0
2450,265100,eastern new mexico university,NM,88130-6000     ,Public,468,1190822,1256017,176,0,479829,1337,477688,634278,NM,Region 3 (Bernalillo),Roswell,NM,11827.0
2451,2146400,institute of american indian & alaska native culture & artsdevelopment,NM,87508-7634     ,Public,3,9378,6843,0,0,0,6,10448,10448,NM,Region 3 (Bernalillo),Santa Fe,NM,14584.0
2452,996200,luna community college,NM,87701-0000     ,Public,29,34499,45999,0,0,0,78,37929,50572,NM,Region 1,Las Vegas,NM,9580.0
2453,3206300,mesalands community college,NM,88401-3352     ,Public,13,24891,32349,0,0,0,111,19747,22012,NM,Region 1,Tucumcari,NM,16654.0
2455,265300,new mexico highlands university,NM,87701-4436     ,Public,153,354678,518473,28,0,72768,280,186633,246650,NM,Region 5,Las Vegas,NM,15519.0
2456,265400,new mexico institute of mining & technology,NM,87801-4796     ,Public,165,292445,309370,123,0,385836,101,129187,264329,NM,Region 4,Socorro,NM,17172.0
2457,265500,new mexico junior college,NM,88240-9123     ,Public,16,39025,37390,0,0,0,42,33936,29823,NM,Region 1,Hobbs,NM,12080.0
2458,265600,new mexico military institute,NM,88201-5173     ,Public,35,18390,12186,7,0,18182,53,77720,109448,NM,Region 1,Roswell,NM,13844.0
2459,265700,new mexico state university,NM,88003-8001     ,Public,421,1079482,1104084,721,0,1385085,1172,599105,1123175,NM,Region 2,Las Cruces,NM,10540.0
2459,265700,new mexico state university,NM,88003-8001     ,Public,421,1079482,1104084,721,0,1385085,1172,599105,1123175,NM,Region 2,Alamogordo,NM,9102.0
2459,265700,new mexico state university,NM,88003-8001     ,Public,421,1079482,1104084,721,0,1385085,1172,599105,1123175,NM,Region 2,Carlsbad,NM,9376.0
2459,265700,new mexico state university,NM,88003-8001     ,Public,421,1079482,1104084,721,0,1385085,1172,599105,1123175,NM,Region 2,Grants,NM,9112.0
2459,265700,new mexico state university,NM,88003-8001     ,Public,421,1079482,1104084,721,0,1385085,1172,599105,1123175,NM,Region 2,Las Cruces,NM,17101.0
2460,2083900,northern new mexico college,NM,87530-0000     ,Public,35,111515,120413,7,0,35750,143,90179,120739,NM,Region 2,Espanola,NM,9855.0
2463,266000,san juan college,NM,87402-4699     ,Public,71,130576,129958,0,0,0,157,117398,117398,NM,Region 2,Farmington,NM,11645.0
2464,2278100,santa fe community college,NM,87507-4887     ,Public,40,81445,106908,0,0,0,163,69653,92192,NM,Region 5,Santa Fe,NM,15459.0
2465,264900,santa fe university of art and design,NM,87505-7634     ,Proprietary,168,222711,258833,64,0,58500,124,228671,281700,NM,Region 2,Santa Fe,NM,42535.0
2466,2511000,southwestern indian polytechnic institute,NM,87120-3101     ,Public,22,14684,14684,0,0,0,23,10888,10888,NM,Region 1,Albuquerque,NM,13308.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Gallup,NM,10573.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Los Alamos,NM,14178.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Albuquerque,NM,16325.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Los Lunas,NM,10350.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Ranchos de Taos,NM,13276.0
2467,266300,university of new mexico,NM,87131-0001     ,Public,887,2340531,2310843,742,0,1099691,1708,796865,1338210,NM,Region 3 (Bernalillo),Albuquerque,NM,23053.0
2468,265000,university of the southwest,NM,88240-9129     ,Private/Non-Profit,19,28697,28368,0,0,0,23,17443,17443,NM,Region 2,Hobbs,NM,23838.0
2469,266400,western new mexico university,NM,88061-5417     ,Public,74,200000,185000,6,0,26933,80,94685,126247,NM,Region 5,Silver City,NM,14606.0
2471,1036200,college of southern nevada,NV,89146-1139     ,Public,239,600963,702490,0,0,0,2338,609689,816144,NV,Capital District,Las Vegas,NV,10420.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 21R,Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 16R (San Diego),Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 16R (San Diego),San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 16R (San Diego),Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 16R (San Diego),Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 10,Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 8R (Alameda),Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 8R (Alameda),San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 8R (Alameda),Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 8R (Alameda),Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 5R (San Francisco),Reseda,CA,23560.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 5R (San Francisco),San Bernardino,CA,24832.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 5R (San Francisco),Anaheim,CA,23333.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CA,Region 5R (San Francisco),Ontario,CA,24741.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CO,Region 4,Aurora,CO,25058.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,CO,Region 4 ,Aurora,CO,25058.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,MO,Eastern (St. Louis City and County),Springfield,MO,23751.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,OR,Region 4,Portland,OR,25597.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,VA,Region 5,Newport News,VA,23327.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,VA,Region 5,Arlington,VA,25912.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,VA,Region 5,Vienna,VA,28063.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Bremerton,WA,22629.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Vancouver,WA,22913.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Bremerton,WA,22629.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Vancouver,WA,22913.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Bremerton,WA,22629.0
2472,2237500,everest college,NV,89014-8810     ,Proprietary,4,11000,11472,0,0,0,126,20483,32075,WA,Region 2,Vancouver,WA,22913.0
2474,697700,great basin college,NV,89801-3348     ,Public,18,56723,48419,0,0,0,150,69242,66174,NV,Capital District,Elko,NV,13370.0
2479,4114300,nevada state college,NV,89002-9455     ,Public,34,90453,90453,0,0,0,180,74624,74613,NV,Capital District,Henderson,NV,15594.0
2481,919200,sierra nevada college,NV,89451-0000     ,Private/Non-Profit,102,63383,131770,0,0,0,30,27576,36768,NV,Clark - Region 1,Incline Village,NV,41300.0
2482,2107700,truckee meadows community college,NV,89512-3999     ,Public,76,219317,235002,3,0,12000,386,226160,342395,NV,Capital District,Reno,NV,12545.0
2483,256900,university of nevada - las vegas,NV,89154-1001     ,Public,277,724226,707803,155,0,345808,754,377282,459932,NV,Capital District,Las Vegas,NV,15249.0
2484,256800,"university of nevada , reno",NV,89557-0002     ,Public,248,434708,416582,469,0,1049151,166,249275,332366,NV,Rural/Frontier,Reno,NV,19678.0
2485,1036300,western nevada college,NV,89703-7399     ,Public,27,81593,74785,0,0,0,163,72815,97043,NV,Rural/Frontier,Carson City,NV,12228.0
2487,266600,adelphi university,NY,11530-4299     ,Private/Non-Profit,371,798181,676563,262,0,709168,265,333112,591400,NY,Region A,Garden City,NY,40633.0
2489,2171900,ailey school (the),NY,10019-4402     ,Private/Non-Profit,9,17102,17108,0,0,0,18,11780,16225,NY,Region C,New York,NY,33045.0
2490,288500,albany college of pharmacy and health sciences,NY,12208-3492     ,Private/Non-Profit,247,194117,189708,94,0,266000,159,81553,173443,NY,Region A,Albany,NY,38948.0
2493,266800,alfred university,NY,14802-1205     ,Private/Non-Profit,709,237995,661632,574,0,516750,744,186195,248260,NY,Region A,Alfred,NY,40966.0
2494,746500,american academy of dramatic arts,NY,10016-7089     ,Private/Non-Profit,43,45286,56608,0,0,0,52,42880,53600,NY,Region C,New York,NY,40550.0
2495,757200,american musical & dramatic academy,NY,10023-2106     ,Private/Non-Profit,208,117677,156903,0,0,0,267,133456,177942,NY,Region A,New York,NY,42105.0
2498,2525600,art institute of new york city (the),NY,10013-2429     ,Proprietary,45,136036,109360,0,0,0,377,192222,301641,NY,Region B,New York,NY,32357.0
2500,2506000,associated beth rivkah schools,NY,11225-3096     ,Private/Non-Profit,18,89387,85995,0,0,0,57,19517,50318,NY,Region A,Brooklyn,NY,15816.0
2503,267100,bard college,NY,12504-5000     ,Private/Non-Profit,556,229730,482631,108,0,153151,234,180332,293515,NY,Region A,Annandale-On-Hudson,NY,58292.0
2504,270800,barnard college,NY,10027-6598     ,Private/Non-Profit,226,231434,320785,29,0,92336,143,211649,282199,NY,Region A,New York,NY,57835.0
2506,4192800,be'er yaakov talmudic seminary,NY,10977-1912     ,Private/Non-Profit,0,0,0,0,0,0,0,0,0,NY,Region C,Spring Valley,NY,18537.0
2507,3713300,beis medrash heichal dovid,NY,11691-4433     ,Private/Non-Profit,8,14687,15004,0,0,0,18,9758,16463,NY,Region C,Monsey,NY,11800.0
2507,3713300,beis medrash heichal dovid,NY,11691-4433     ,Private/Non-Profit,8,14687,15004,0,0,0,18,9758,16463,NY,Region C,Far Rockaway,NY,15400.0
2509,739400,berkeley college,NY,10017-4604     ,Proprietary,182,480329,598511,0,0,0,2743,556396,685950,NJ,Metropolitan,Woodland Park,NJ,33794.0
2509,739400,berkeley college,NY,10017-4604     ,Proprietary,182,480329,598511,0,0,0,2743,556396,685950,NY,Region A,New York,NY,35093.0
2510,1119200,beth hamedrash shaarei yosher institute,NY,11204-1052     ,Private/Non-Profit,0,0,0,0,0,0,18,26855,35807,NY,Region B,Brooklyn,NY,14165.0
2511,1192200,beth hatalmud rabbinical college,NY,11214-2594     ,Private/Non-Profit,0,0,0,0,0,0,11,12469,16626,NY,Region A,Brooklyn,NY,14853.0
2512,283600,binghamton university,NY,13902-6000     ,Public,452,457834,607966,644,0,1197789,447,197515,295511,NY,Region B,Vestal,NY,20964.0
2513,1302900,boricua college,NY,10032-1599     ,Private/Non-Profit,93,212565,171764,0,0,0,172,92681,138875,NY,Region A,New York,NY,26225.0
2514,2106800,bramson ort college,NY,11375-4239     ,Private/Non-Profit,45,66933,55690,0,0,0,91,83616,83616,NY,Region A,Forest Hills,NY,18445.0
2515,2075700,briarcliffe college,NY,11714-3545     ,Proprietary,57,108500,148976,0,0,0,556,181279,219529,NY,Region C,Bohemia,NY,24124.0
2519,267800,bryant & stratton college,NY,14203-1713     ,Proprietary,489,1006675,946994,0,0,0,7107,1313365,2019338,NY,Region A,Albany,NY,21206.0
2519,267800,bryant & stratton college,NY,14203-1713     ,Proprietary,489,1006675,946994,0,0,0,7107,1313365,2019338,NY,Region A,Getzville,NY,21073.0
